PLDAGAT_LNA_PALM_HDE_PC_8_c,0.9148372
PYNP2r,0.7319391
FEROXEFER1,0.97680706
MNLpts,0.95812047
SLDx,0.998428
r1656,1.3889237e-05
PLDPC_OLE_ARA_c,0.2863809
r2105,0.009139911
PLA2,0.08614091
PHYT3,0.9964064
PLDAGAT_HDE_HDE_GLNA_PE_12_c,1.35671235e-05
FECOSTAT_SC,3.860227e-05
OA43LL,0.00042668064
PLA2_2_18_2_18_3,0.08614093
PLA2PC_EPA_GLNA_c,0.08614088
USHD2,0.80192757
r1921,0.0009111367
BZ12DOX,0.99848986
OCHCCH,0.9958752
CEPTE_16_0_18_1,0.25295448
CLPNS_HP,3.625388e-05
RE3273C,0.18892224
PLA2_2_18_0_18_2,0.08614091
OPMEACPD,0.9896498
OPHHXy,0.9989023
PLA2PC_DHA_LNA_c,0.08614088
DHPPD,0.998428
G3PAT2264Z7Z10Z13Z16Z19Z_c,0.42258784
HMR_0419,0.9994491
PECDCHe,3.964974e-05
BVMO4,0.9989023
OA66PVL,0.9148372
PLDAGAT_EPA_EPA_GLNA_PC_6_c,0.9148372
2MACPT,0.45653293
DAGAH_EPA_LNA_c,0.08614093
LALADGLUtex,0.9148373
LPEAT_EPA_EPA_sn2_c,0.00014984811
CE4843t,0.9994491
NMNt7pp,0.58571833
CHOPT_STC_MYRS_c,0.25295466
HMR_2436,0.9984439
HOCR3,0.9984439
PAPA_EPA_MYRS_c,0.9964064
NDPK10_1,0.99864286
PLA2PE_MYRS_GLNA_c,0.08614088
HMR_0311,0.9994491
ASNNe,0.6198666
PHEPROARGt,0.9945827
FEROc,0.9993612
PIP5P_PALM_EPA_c,0.9964064
PLDAGAT_MYRS_EPA_ARA_PE_14_c,0.9148372
PPC,0.99993956
6CSMVACIDteb,0.9994491
PLDAGAT_HDE_HDE_HDE_PE_11_c,3.1580115e-05
RE3562C,0.9997105
ALAARGCYSr,0.52629596
r1499,0.00023964801
r1751,0.00018676331
r2192,9.192604e-06
DDECE1CRNe,0.9148373
MM3OR1,0.9981781
PLDAGAT_HDE_ARA_PALM_PE_16_c,0.9148372
PRFGCL,0.99865353
AMPTASEHG,0.27408376
CLB6PH,0.97606206
PPPM,0.99987316
LPLIPAL2ATG180,0.7565539
TYRt2rpp,0.99920976
NO3t7,0.9893734
DLNLCGt,0.9148373
GCVHRADPr,0.08614097
PLDAGAT_HDE_MYRS_HDE_PE_13_c,0.9148372
A4GALTc_cho,0.00894532
SPODM_1,0.99903166
ALAHIStex,0.9148373
FATP2t,0.01664404
UREA_1,0.9532254
CAt4,0.9969637
HACD7,0.998428
CHLD,0.9643835
RE2865C,0.9958752
PCHOLDEIC_HSPLA2,0.08614091
FACOALP60t2pp,0.99988234
r1771,0.0011526067
PACALtabcpp,0.9994491
PHETYRGLNr,0.03630215
PI4P5K_PALM_HDE_c,0.9981034
ESTRSABCtc,0.9994491
24NPHte,0.9148373
CYTBCYTC,0.9148372
EGTB,1.0508667e-05
GLU_Dt2,0.99592566
PGPAGT,0.001440032
PLA2_2_18_0_20_4,0.08614088
DAGAH160181,0.72973746
OA45LST,0.00042668084
4HPRODCabcpp,0.9994491
r1961,0.00022112165
G16MT,0.006973797
THRILEARGr,0.0011614647
MCTP2Aex,0.014618411
HT44D,0.99961346
PLDAGAT_HDE_HDE_GLNA_PC_8_c,1.35671235e-05
LPS45TST,0.9148373
AM4NC9CSteb,0.9994491
LPS9TVL,0.9148373
OA2LL,0.00042668064
ABFPT2,0.99927586
3DHDCAt2,0.00023964801
r2026,0.05318355
KAT17,0.6379618
TAGabc,0.9995289
CAOPT2,0.018555189
PI3P5K_SC,0.9981034
DIDP,0.9990534
12DHCHOLt,1.0713354e-05
HMR_0753,0.08614091
CEPTC_18_0_20_4,0.25295463
SBO3t2pp,0.9987953
RE3409C,0.0023604052
GLUTCONte,0.9148373
RBTDG,0.99857974
AMPTASEGS,0.9895643
MECDPDH3_syn,0.037380084
UDGMS,0.001440032
OA35PL,0.9148372
ASPMETASPr,0.9994843
PCHOLN224_HSPLA2,0.08614089
HYD3,0.99469984
HATIH,0.9984439
PLDPE_STC_ALNA_c,0.131015
DGTSDS1819Z1829Z12Z,0.98065394
BUTH,0.9896498
HISHIStex,0.9148373
GGCLUT2,0.009928171
HTDHL6,0.9896498
OXYPthc,0.9148373
r1873,8.8532506e-05
PQBS2,0.0039659413
PLA2PE_PALM_EPA_c,0.08614088
r1162,0.9996855
ATVLACtdhc,0.9148373
PEAMNO2pp,0.0044696787
CRNt7pp,0.9148372
DHPSSS,0.9643301
LIPAcore,0.9148372
SFCYSc,0.99745506
ALCD25yi,0.9984439
AMAOTr,1.6257107e-05
FMNt,0.0074557723
HPPK2_1,0.944498
PHEASNMETr,0.01958444
PI3PP_cho,0.9964064
GGGTPP2,0.96498513
C16DCc,0.00014984811
LGNCt,0.9148373
PEAOpp,0.9148372
3HPPt,0.9148373
r2307,9.192604e-06
PCHOLN204_HSt1e,0.9148373
DAGt_cho,0.9148373
CE2026te,6.8329624e-05
RE1653C,0.9984439
DROPPRy,0.998911
ELCYTO,0.9148372
MCMAT4,0.0006160232
PLA2PE_DHA_LNA_c,0.08614093
r2465_1,0.8366425
GMT2,0.006973797
25HVITD2tin,0.9148373
4HMDGLUCtev,0.9148373
LDPCDES,0.99785775
PAILPALM_HSPLA2,0.08614091
CYANt2pp,0.9987953
AMPEP7,0.1846455
15DMTtu,0.9994491
ACOADAGAT_DHA_EPA_DHA_c,0.00014984811
DHACOAH,0.9896498
MALt2r,0.9947507
OA3_10PST,0.9148372
UAATAAL,0.97818094
RE2541C,0.1352168
URIt5,0.48402515
RE2871C,0.00049799064
HMR_0243,0.9994491
PQQH2S,0.44340336
PLDAGAT_EPA_EPA_DHA_PC_4_c,0.9148372
CDIPTr,0.44326934
HAS2,0.0017161139
LEUTRPr,0.032915052
PPOHtex,0.9148373
LIPOtex,0.9148373
A4GA,0.7421975
PLDAGAT_EPA_EPA_LNA_PC_8_c,0.9148372
r0741,0.9989023
LPEAT_OLE_STC_sn2_c,0.00014984811
EPCTX,0.99786395
METSOX1abc,0.9996019
ALALEUt,0.9994491
LPEAT_DHA_DHA_sn2_c,0.00014984811
3OAS240_c,0.97437525
SO3ti,0.9971078
HIBDkt,0.998428
r1991,0.00022377238
LPS47TST,0.9148373
BALAGLYabcpp,0.9994491
FASC201ACP,0.9995788
RE2382C,0.9989023
AMPEP6,0.15323123
CBMKr2,0.999941
ASO4t,0.99719113
PGPP160,0.9986374
QMO2,0.91093725
CDIPT_LNA_PALM_c,0.44326934
r1573,0.006956367
HMR_2657,0.00014984811
PLDPC_EPA_HDE_c,0.2863809
STPT1,0.0007909649
ECOAH6,0.9919647
SGPL13,0.9148372
r1774,8.8532506e-05
ACOADAGAT1819Z1819Z18111Z,0.00014984811
DHMPTR,0.9984439
C14771ATP,0.9994491
G3PIt,0.9148373
REMNANT1tex,0.9148373
PHADPC90,0.08614097
OAP6pp,0.00042668125
CYSGL,0.13920291
DAGAH_MYRS_OLE_c,0.72973746
TRE6P_Et,0.000915896
LYSVALTRPr,0.0019005528
GLCOASYNT,0.00038046498
r1756,0.017069638
TYRARGGLUt,0.9945827
3SALAOX,0.9156011
HMR_2669,0.00014984811
DLCYSR,0.9729561
PLDAGAT_PALM_HDE_HDE_PC_7_c,0.9148372
LPLIPAL1A140pp,0.9893512
SPMDt3i,0.9982717
PLDPC_MYRS_GLNA_c,0.2863809
MTSPCMMT,2.775991e-05
PLPSA218111Z1845Z9Z12Z15Z,0.009228747
G16MTM7,0.006973797
DHCHOLESTANATEATP,0.9994491
ARSENBt2,0.9945827
GLCTR2,0.024894029
DPPS,0.06432053
RE2426C,0.9958752
METB0AT3tc,0.00011284127
PIPLC_LNA_HDE_c,0.08614091
2A4H6ET,0.9959487
CDIPTr_18_1_18_1,0.44326934
r2289,9.192604e-06
HMR_0363,0.9994491
PGSA_EC,0.9961725
LPCAT_MYRS_STC_sn2_c,0.00014984811
CDIPT_LNA_EPA_c,0.44326928
PIPLC_18_0_18_1,0.121952794
PLA2PE_LNA_HDE_c,0.6321427
OA65LST,0.00042668064
PKETX,0.88047636
3MOX4HOXPGALDOX,0.99943656
DAGAH_DHA_GLNA_c,0.08614088
LPS_YPpenta,0.00029631457
RE3044C,0.0023604052
PAPA_EPA_EPA_c,0.9964064
CHDCCH,0.9896498
OA45LL,0.00042668084
HIStN1,0.04756688
I2FE2SR,0.00010876865
GCDCA3St,1.0713354e-05
GLYTA,0.99993265
PLA2_2_16_0_20_4_artficial,0.553634
PLA2PC_MYRS_PALM_c,0.55363405
FRDO7r,0.998428
TSULDHpp1,0.41539532
LCAT21e,0.9148372
GNDc,0.997969
AGPAT4,0.00014984811
HMR_0309,0.9997105
MANptspp,0.9835872
ACSERtpp,0.53359294
ETHAPT_HDE_DHA_c,0.25295463
LPS2_18_1_20_4,0.08614089
PLDAGAT_DHA_EPA_DHA_PE_11_c,0.9148372
RE0937C,0.01058599
KDUI,0.9148373
LCAT48e,0.9148372
MUREINLPPTP,0.0038294063
HMR_0750,0.01472382
ETHAPT_OLE_LNA_c,0.25295463
NPHSb,0.99934894
PPDIMAT,0.9148373
PEOLE_HSPLA2,0.08614091
PVD3,0.9148373
FADE282,0.87338936
PROD2,0.9979499
r2256,9.192612e-06
NMNDA,0.9929819
PLDAGAT_HDE_HDE_LNA_PC_2_c,1.35671235e-05
DHPACCOAHIT,0.9358134
HACD16i,0.998428
HMR_0192,0.9997105
DAGK_16_0_18_1,0.9981034
CHOPT_EPA_HDE_c,0.25295457
PCHOLN281_HSte,0.9148373
PLDAGAT_OLE_HDE_HDE_PE_11_c,3.3212833e-05
XOLTRI24te,0.9148373
HMR_0288,0.9148373
5DGLCNtex,0.9148373
r2085,0.9148372
23CN2P4,0.99713093
ECOAH27,0.9896498
MPPST,0.078425296
DGTSDS18111Z1845Z9Z12Z15Z,0.98065394
HMR_0188,0.9998373
PHELYSALAr,0.0049217073
r1829,0.029837916
HMR_2708,0.00014984811
HOCCD,0.998428
MADH,0.9916916
r2148,1.9534284e-05
TAPTPPM,0.94037116
AAPT,0.9984566
DOLPMT1_c,0.0001555276
PAPA_MYRS_HDE_c,0.9964064
PI4P5K_18_1_18_3,0.9981034
PHCD,0.99943656
CYSSADS,0.031420007
CRO2tpp,0.9148373
OA11LL,0.00042668064
LAAL9,0.9996166
F430S4,0.9148373
PCD5DS_OLE_EPA_sn2_c,0.0013696345
PHEtipp,0.65671057
PCW3DS_OLE_EPA_sn2_c,0.0013696332
ETHAPT_LNA_ARA_c,0.2529546
RTOT5,0.9148373
MALTT,0.9832562
PLDAGAT_EPA_EPA_EPA_PE_9_c,0.9148372
HKNDDH,0.98453194
LPSe,0.00013233164
HMR_0233,0.9997105
FMFD_b,0.0067779026
GLYC3Pabcpp,0.9999428
INStex,0.0025256614
PLDAGAT_MYRS_EPA_PALM_PC_3_c,0.9148372
COLIPAKpp,2.376121e-05
OMMBLHX,0.0023604052
PLPSLpp,0.00042668125
NTD2e,0.042639755
GHBDHy,0.9989502
OA58LL,0.00042668084
PLDAGAT_PALM_MYRS_PALM_PC_3_c,0.9148372
PLDAGAT16018111Z1819Z2,0.008163728
G1PTMT,0.69403684
RE2235C,0.9989023
DATUP,0.06831735
UCHOLabc,0.9994491
RHACOAEP80,0.998602
AMPDA2,0.9976786
DIPEPabc11,0.9994491
r2017,0.00086934504
4HPTNCOAL,0.9997105
HMR_2666,0.00014984811
BST,0.9148372
CDIPT_LNA_HDE_c,0.44326937
PGLYCt,0.9148373
LPS58TST,0.9148373
PLDAGAT_MYRS_EPA_PALM_PC_6_c,0.9148372
CO2FO,0.89252627
HDR3,0.82934093
TYROXDApp,0.005250616
r2172,9.192604e-06
TRPS2_1,0.91370255
BWCOS,0.0003805633
RE3485C,0.0023604063
DAGK_DHA_LNA_c,0.9981034
NTRIR3pp,0.9934908
OA60PL,0.9148372
TYRALAr,0.24845235
FEENTERexs,0.6893628
AHGDx,0.99993694
PLDAGAT_HDE_EPA_DHA_PE_15_c,0.9148372
r0280,0.99779177
PGPP_EC,0.9964064
r1978,0.008889767
MNL1P_Et,0.9148373
TAGAH_EPA_EPA_GLNA_c,0.08614093
3OAR200_c,0.9984439
PLDAGAT_LNA_EPA_GLNA_PC_5_c,0.9148372
ASPabcpp,0.9999304
PLDAGAT_MYRS_HDE_HDE_PC_2_c,0.9148372
MCAO_c,0.9993332
DTBTt,0.9961843
MTAN,0.17784101
PIK4_16_0_18_3,0.9981034
AKP1_2,0.99916756
OPP,0.105169825
PPAP_18_0_18_3,0.9964064
THYMt3pp,0.99909055
MALTPTtexi,0.9148373
4HOXPACDtex,0.9148373
PHEATB0tc,0.00015403784
PLDAGAT_HDE_EPA_PALM_PE_12_c,0.9148372
HISHISLYSt,0.9945827
r2217,9.192604e-06
LCAT10e,0.9148372
ACOAD3,0.9991798
FDH5r2pp,0.97393894
PHADPC121,0.08614097
PLDAGAT_MYRS_EPA_EPA_PE_11_c,0.9148372
PLDAGAT_HDE_PALM_PALM_PC_5_c,0.9148372
CERD8DS_c,0.011287254
PIK4_18_1_20_4,0.9981034
PLIPA2A120pp,0.9955064
ECOAH19,0.9896498
PLA2PE_DHA_OLE_c,0.7297376
FPGS5,0.998697
SPRMti,0.9148373
HBCE,0.9148373
ALKP_1,0.9995358
CPGNR3,0.00029738093
ALOX15,0.0023604052
CHTNASE,0.99712306
PLDAGAT_HDE_PALM_LNA_PE_15_c,0.9148372
LPASE_2_16_0,0.6794286
RE3432C,0.9984439
4NPHSULT,0.00029727718
PLA2PC_STC_MYRS_c,0.5218628
LGNCCPT1,0.00014984811
TDMS1,0.0017424428
PLDPC_STC_ALNA_c,0.2863809
PLDAGAT_HDE_EPA_DHA_PC_1_c,0.9148372
RHA120tpp,0.9148373
CHLabcpp,0.99969983
HMR_2265,0.9896498
LEUB0AT3tc,0.0002605685
CA3St,1.0713354e-05
DIPEPabc13,0.9994491
PROR,0.02761474
NRPPHRtu,0.9148373
DDGALK,0.9981034
PI34P5K_16_0_20_4,0.9981034
PLDAGAT1819Z18111Z1601,0.19427401
MTSPC,0.9958752
AABTN,0.41445446
r1329,0.9999356
CEPTE_20_4_20_4,0.25295466
6MELACAChep,0.9958752
ACYP_2,0.9997868
HACD6i,0.998428
OA28acPL,0.9148372
r1571,2.2095473e-05
PAPA_OLE_EPA_c,0.9964064
PLDAGAT_PALM_EPA_ARA_PC_1_c,0.9148372
AM1C4N9CShc,0.003965938
PCHOLN203_HSPLA2,0.08614088
6MTHAO,0.9984439
FASC240ACP,0.99913603
ALCDpp,0.0060803257
PHETRS,0.7173871
SACCD_c,0.9996455
MCMAT8,0.0006160232
3HAO,0.9156011
CREStex,0.9148373
FAMPL2,0.95708644
C50CPT1,0.00029642505
LVACLAChep,0.99948883
ROSFE,0.4693669
GTLOA58,0.00032596992
4ABZt,0.0001385369
ACOAD21f,0.87338936
LPCAT_LNA_OLE_sn2_c,0.00030221065
G12MT4,0.0001555276
LCAT19e,0.9148372
PIN4K_SC,0.9981034
RE3112C,0.9984439
GLGE,0.99323773
Q23DO,1.0508667e-05
GAMAN6Ptex,0.9148373
GLCRt2rpp,0.9987953
PLDAGAT_PALM_EPA_LNA_PE_14_c,0.9148372
MM2,0.009228744
HMR_9801,0.004010455
SBPP1,0.9964064
ARTCOAL3_cho,0.998602
PLDAGAT_PALM_HDE_PALM_PE_13_c,0.9148372
MALTt1r,0.67315453
r0800,0.9955373
DHORD6,0.9995316
G12MT1_cho,0.006973804
RHAT1,0.00027683354
ESTRADIOLGLCt,1.0713354e-05
ARGDHpp,0.007845192
NTP12,0.9991047
5M3HHAL,0.9896498
UAAPUAT,0.03942354
6CTHYDPTNS,0.00731915
AKSDC,0.99348325
RE2722C,2.1094087e-05
PCt_cho,0.9994491
RE1709C,0.9896498
TDPGDH_2,0.9946032
MGDG180,0.0126369735
DOPA4GLCURt,0.9994491
SALMCOM2,0.0039659413
PLDAGAT_PALM_EPA_GLNA_PE_13_c,0.9148372
FATP4t,0.014182176
HMR_8577,0.6184301
7MHTS,0.97460294
3OXOADPt_ex,0.9148373
CE5304t,0.3716144
GLCRt2r,0.9945826
NFMLDF,0.93537253
DAGK_hs_16_0_18_2,0.9981034
PLDAGAT_PALM_HDE_PALM_PE_16_c,0.9148372
PIP5P_LNA_EPA_c,0.9964064
PLDAGAT_HDE_HDE_LNA_PE_15_c,1.35671235e-05
r2287,9.192604e-06
OA4LL,0.00042668064
FESR,0.0066960216
PPOR,0.018579055
VNTDM,0.9167609
OXAMTC,0.019107247
CPCTDTX,0.99786395
DAGAH18111Z18111Z,0.72973746
HEPT3,0.0085177515
7MHS,0.9855027
OA45LVL,0.00042668064
PHAPCP40,0.00014984811
PEDS1819Z1845Z9Z12Z15Z,0.98065394
C10164te,0.9148373
GLYCTO2,0.9988519
UGMAGS,0.97435343
LPS41TST,0.9148373
HEMEDS,0.9976776
PIP3K_EPA_HDE_c,0.9981034
P4502C8,0.9989023
RE0916C,0.27239707
6HTSTSTERONEte,0.9148373
IPCS326_SC,0.9148372
FPGS4,0.9990565
4PHACTE_1,0.9630338
TAGAH18111Z1819Z180,0.87222314
ETHAPT_HDE_ALNA_c,0.2529546
PLDAGAT_MYRS_ARA_HDE_PE_14_c,0.9148372
FACOAL1831,0.9997105
MI1456PK,0.9981034
GGGT_OLE_HDE_2_c,0.9148372
PCD4DS_OLE_DHA_sn2_c,0.0013696345
PAPt,0.0010050673
GBSIDEte,0.9148373
DALALEUD,0.029915323
ADNK3,0.9997632
GT1Ate_cho,0.9148373
PI4PLC_18_0_18_2,0.08614091
SERDGLYexR,1.0391023e-05
XYLR,0.9990012
r2109,0.0076936632
OA21LVL,0.00042668084
PLDAGAT_MYRS_HDE_HDE_PC_4_c,0.9148372
GALCTNt2pp,0.9987953
OA41LST,0.00042668064
ACSPHAC121d6,0.9997105
NH3te,0.0027262438
DAGAH_EPA_DHA_c,0.086140946
HMR_9647,0.9148373
CPGNabcpp,0.9994491
PAPA_LNA_DHA_c,0.9964064
AGPATCOA_PALM_EPA_c,0.00023990887
ARBTNtpp,0.9987953
HMR_0910,0.25295448
SMPDEe,0.00013233151
PLDAGAT_PALM_ARA_PALM_PC_3_c,0.9148372
DCYTt,0.0004401363
CYSAMO,0.9156011
PCW3DS_DHA_ETA_sn2_c,0.0013696332
GOR1,0.99797505
OA28acLL,0.00042668084
PLDAGAT_HDE_PALM_EPA_PE_15_c,0.9148372
TAGAH_HDE_EPA_EPA_c,0.08614089
5ADTSTSTERONESte,0.9148373
PLA2_2_20_4_20_4,0.08614088
r1949,0.03206543
RECOAH15,0.9896498
OAP5pp,0.00042668125
PCHOLN264_HSABCt,0.9994491
PLDAGAT_MYRS_EPA_MYRS_PE_10_c,0.9148372
P4502C9,0.9989023
SAM_MT,0.05462909
r2042,5.713472e-05
ASCBpts,0.95812047
CRESt2ipp,0.9987953
OSKTabcpp,0.9994491
CATECHOLtex,0.9148373
I2FE2ST,0.009064031
r2444,0.02697312
CITt4_3,0.03921084
N2ONEtex,0.9148373
RE0915E,0.99077356
TOCOPHS1,0.9148373
11MHDOD,0.9896498
GPAM_hs_18_0,0.8577587
TAGAH_pf_18_0_18_1_16_0,0.553634
LYSt3pp,0.99943584
GGGABADxr,0.99943656
LCAT2e,0.9148372
QUIN2tex,0.9148373
TAGAH_pf_18_1_18_2_18_2,0.08614091
4POPCOAM3,0.9896498
HACOADr,0.998428
LPEAT_HDE_GLNA_sn2_c,0.00014984811
MCBTFtex,0.9987953
PIPLC_18_0_18_2,0.12195287
PLDAGAT_EPA_EPA_GLNA_PC_2_c,0.9148372
PLDPC_OLE_PALM_c,0.28638092
DRIBtex_1,0.00067110383
PLDAGAT_MYRS_EPA_ARA_PE_11_c,0.9148372
DHPS,0.033588737
F4NH,0.35571188
MAK,0.9992785
r1603,1.9762132e-05
COB1NDAAT1,0.0038459678
ACYP_3,0.9997868
DHQS2,0.68492335
CMCBTFtex,0.9987953
GLYC2P3Pc,0.97712004
HEPT1_kt,0.0085177515
LPADSS2_1,0.00480594
LPEAT_MYRS_STC_sn2_c,0.00014984811
ALAS,0.9983358
MOTS3,0.0010350612
PIPLC_PALM_HDE_c,0.08614088
PGPP_pf,0.9964064
TAGAH16018111Z160,0.5536339
r1599,3.3694654e-05
TAGAH18111Z1819Z160,0.55363405
C141OHc,0.00014984811
HMR_0853,0.25295445
2HXICDH,0.998995
7HPVSteb,0.9994491
IPCS124_SC,0.9148372
PCD12DS_LNA_LNA_sn1_c,0.0013696338
RE2269C,0.00053588394
FAD_19,0.02259444
CHTNASEe,0.20240647
HMR_1766,0.998428
PROHISt,0.9945827
RECOAH13,0.9896498
ETHAPT_HDE_MYRS_c,0.2529546
LCARR,0.998428
35DIODTYRte,0.00023964801
FATP9t,0.00023964801
HMR_2296,0.99926597
HMR_6363,0.054490957
ALADGLNexR,0.00088421366
GLNTRAT,0.9987864
PAPA1819Z1819Z,0.9964064
INSt2,0.9963887
ECOAH36,0.9896498
PLDAGAT_HDE_EPA_LNA_PC_8_c,0.9148372
DMStex,0.9148373
CYSTHRNaEx,0.0001241369
PUTAM,0.9806903
PLDAGAT_PALM_HDE_GLNA_PC_5_c,0.9148372
AGPATACP_OLE_PALM,0.8207255
CF3Ha,0.99589455
r1950,0.00019942503
DDSMSTOLR,0.9984439
SUCMALt,2.3238636e-05
PRDX,0.29007754
DCPT2,0.029045142
HMR_0017,0.00070018205
NO3abcpp,0.9996172
RE1539C,0.04463585
D_3AIBt,0.9148373
RHACOAR140,0.9984439
DAGK_hs_18_1_20_4,0.9981034
NOX2,0.9999174
DABAAT2,0.9934767
4hoxpactex,0.9148373
DSBDR,0.0029494395
KG6PDC,0.9959675
HMR_0803,0.020531278
DASYN190190,0.99786395
TRPALAPROr,0.008098926
EDTXSCOF1,2.376121e-05
PLDAGAT_HDE_EPA_OLE_PE_11_c,0.9148372
PLDAGAT_HDE_ARA_HDE_PC_1_c,0.9148372
FMNRy_1,0.99908435
PLIPA3,0.0007393883
QMO3,0.99362034
PLA2PE_PALM_LNA_c,0.086140946
NADHPO,0.99997044
AEPtex,0.9148373
AGLPC,0.7167324
FRTT,0.06432053
12M3TDA,0.9984439
ODEC1,0.9984439
RE3520C,0.9148373
CEPTC_16_0_16_0,0.25295457
CDIPT_PALM_EPA_c,0.44326934
BVMO2,0.9989023
DAGAH_STC_HDE_c,0.6321428
LPS58TVL,0.9148373
PI4P5K_18_0_18_1,0.9981034
LPS28abTVL,0.9148373
LPS8TST,0.9148373
ANNAT,0.9999728
r1580,9.8725344e-05
LCAT36e,0.9148372
PEOLE_HSt1e,0.9148373
FASC220ACP,0.9992755
GLYLEUtr,0.9984633
HMR_0980,0.9984439
PCD5DS_HDE_ARA_sn2_c,0.011287276
G3PAT140_c,0.88378453
r1983,0.017882876
PAI2I,0.9148373
r2069,1.4903221e-05
PLA2PE_STC_ARA_c,0.08614093
EDD,0.9948606
PLDAGAT_MYRS_EPA_GLNA_PE_9_c,0.9148372
Kt1,0.9992091
GLCRAL_1,0.19240052
PGPP182_9_12,0.9964064
MDFDH,0.998428
PSYTCHe,0.9148372
RE0702E,0.00015279412
LPEAT_MYRS_ALNA_sn2_c,0.00014984811
TREt2,0.9969553
OA57PL,0.9148372
FEROXBtex,0.9148373
LPCH160_sn1_c,0.55363405
ACGPID_18_0_18_1,0.3561188
GLCNACT,0.039423548
MTDACP,0.99417984
PLDPE_MYRS_PALM_c,0.13101496
FDMO2_1,0.00857408
11DOCRTSLte,0.9994491
PLDAGAT_EPA_EPA_PALM_PE_14_c,0.9148372
3NTYROXDApp,0.005250616
DOCOSDIACTD,0.9148373
ERGSTESTH_SC,0.00050488644
TM18111Z18111Z,0.003965938
HMR_1552,0.9984439
13M3HTDAHL,0.9896498
LPL2,0.0067538316
MALEI,0.7060795
FE3DCITCH,0.8282633
LEUKTRE4t,0.9148373
PLDAGAT_PALM_EPA_LNA_PE_16_c,0.9148372
PLDPE_STC_EPA_c,0.13101499
PpGppP,0.99975723
BZALCt2pp,0.9987953
PSSA2_cho,0.00023419276
ACtr,0.9963104
ACGALK,0.9981034
OBFOX,0.476652
r2126,0.9148372
RE3228C,0.9896498
AMID3_1,0.14568342
DECACID,0.9999323
PLDAGAT_PALM_HDE_PALM_PE_11_c,0.9148372
PLIPA2A161pp,0.9940572
ACTF,0.99983096
CP3S,0.0001555276
3C3HMPt,0.0014483511
EDTXSF120,5.5920158e-05
PLA2_1_20_4_20_4,0.08614093
PLDPC_DHA_MYRS_c,0.28638083
PLDAGAT_HDE_EPA_GLNA_PC_3_c,0.9148372
LPEH160_sn1_c,0.67942876
OA47PVL,0.9148372
CADMO,0.9989023
LAAL17,0.9929134
RAI2,0.9148373
DADNtex,0.0062118927
PCHOLN2254_HSt1e,0.9148373
PLDAGAT16018111Z1819Z3,0.19427407
HMR_2350,0.9984439
PROt4,0.7039957
ACYSBMNt,0.9148373
DAGK_LNA_EPA_c,0.9981034
GLCBt,0.9148373
GLCTRA1,0.024894005
PSSA120,0.99162185
LPEAT_HDE_PALM_sn2_c,0.00025742015
H3BT,0.9896498
RE3570C,0.9958752
FTHFI_1,0.99964976
CDPDAGS_PALM_PALM_c,0.99902916
TM16018111Z,0.003965938
UND2ONEtex,0.9148373
ECOAH5_1,0.9938211
SULRR,0.99991846
r2298,9.192604e-06
12MGDG184_6_9_12_15,0.024894029
G12MT3,0.0001555276
OA35LL,0.00042668084
PCHOLAR_HSABCt,0.9994491
ASNTRS,0.818661
LPCAT_HDE_MYRS_sn2_c,0.00040510143
PSHSABCtc,0.9994491
r2150,1.9534284e-05
LPCAT_PALM_OLE_sn2_c,0.00030221065
MI4PK,0.9981034
PLDAGAT_HDE_MYRS_PALM_PE_11_c,0.9148372
LPS7TL,0.9148373
CEPTC_16_0_18_4,0.25295454
PLDAGAT_PALM_HDE_PALM_PC_8_c,0.9148372
r1734,0.00071238796
PLDAGAT_MYRS_EPA_MYRS_PC_1_c,0.9148372
PCD4DS_MYRS_DHA_sn2_c,0.0013696332
TAGAT_Dt,0.9148373
LPEH1819Z_sn1_c,0.8220635
GALCTNLt2pp,0.9987953
LPCH2055Z8Z11Z14Z17Z_sn1_c,0.08614091
PI4P5K_18_0_18_2,0.9981034
ENTERH,0.9971475
ACLS_b,0.00094385754
RIBCTR,0.9997067
ARGLEUPHEt,0.9945827
HMR_9805,0.18529102
ILEtec,0.009611812
OA40F,0.9148373
PSD_EC,0.99348325
OA42PVL,0.9148372
CDGGGS,0.99786395
HMR_0406,0.998602
PLDPE_EPA_OLE_c,0.13101493
NMNTP,0.9968913
ACOADAGAT18111Z1819Z160,0.00025742015
PROFVShc,0.49637192
CYSLYSL,0.9894118
ACPCS,0.2002921
OA62F,0.9148373
CYTBO3_4pp,0.99980325
FADB3,0.998428
GTPC,0.9959848
IBUP_Stbc,0.9994491
RE3488C,0.0023604063
PAPA_PALM_ARA_c,0.9964064
ETHAPT_STC_ARA_c,0.25295463
PRATPP_1,0.98548305
PLA2_2_18_1_18_2,0.086140946
HISGLYtex,0.9148373
PIabc,0.99996006
HPPK_1,0.95342445
ACOAD1,0.9991179
PRPPP,0.9997876
ACPS2,0.029602835
UDPGtex,0.9148373
3DHPACCOAH,0.9896498
PLA2PE_HDE_ALNA_c,0.08614089
ACOADAGAT_OLE_PALM_PALM_c,0.00025742015
PLDAGAT_HDE_PALM_EPA_PE_12_c,0.9148372
MITKP,0.9964064
3HPPNOHGLUCte,0.9148373
ACOADAGAT_MYRS_EPA_HDE_c,0.00027947247
r1911,0.0003530865
MI3PP_1,0.9991025
PGPPT,0.9961725
r0809,6.994203e-05
AMPTASEAL,0.15323125
OXOADLR,0.031890802
