,0
CYSTLEUrBATtc,6.950083e-06
DHAPtr,0.0005822964
PCD6DS_PALM_STA_sn2_c,0.0115206055
OAP18pp,0.00023728616
QSDH,0.00033101218
RE1309C,0.9997335
TAM2,0.99576133
URCB,0.9991254
AACTOOR,0.99788874
RE3175C,0.9986222
DODEC2,0.0011818446
r1867,0.9805673
ARGLYSex,0.9947507
RDH1a,0.9986222
CU1abcpp,0.99985814
HMR_0017,6.4888234e-05
RE3515C,0.0023908608
SRB_Lt,0.8891248
HMR_1565,0.9986222
PLDAGAT_HDE_ARA_ARA_PC_3_c,0.8891248
r2011,0.99409467
AP7MT,0.16901095
RE3288C,0.9985964
CMCBTFR2,0.21574639
DHPTDNR,0.9986222
PLDAGAT_HDE_EPA_PALM_PE_10_c,3.6307578e-05
PI45PLC,0.49332988
r1567,0.007560804
PLDAGAT_OLE_PALM_PALM_PE_11_c,0.8891248
CATECHOLtpp,0.0038255195
PLDAGAT_PALM_MYRS_PALM_PC_6_c,0.8891248
RHACOARP60,0.9986222
C162OHc,0.058043834
6HMSMVACIDhep,0.9995771
GGGT_EPA_HDE_2_c,0.8891248
ACSERSULL,0.05296811
12MGDG160,0.9711722
TSR,0.9998307
AROH,0.9971257
UDPDPRD,0.99951017
FAD_1,0.9822435
IDPh_1,0.9792125
POX2,0.99993837
ACOADAGAT1819Z18111Z1819Z,0.0061601517
FE3DCITexs,0.96996677
HMR_4079,0.9998037
PAPA_LNA_STC_c,0.9995437
PLDAGAT_PALM_EPA_PALM_PC_8_c,0.8891248
PLDAGAT_HDE_EPA_LNA_PC_8_c,0.8891248
HMR_6850,0.000650173
CEPTE_18_0_18_1,0.28402752
DOPASULT,0.000650173
OA13LST,0.0005879623
Ftpp,0.8891248
HMR_6363,0.9994288
LPS13TL,0.8891248
ALATRPabcpp,0.9998461
TAGAH1801819Z1819Z,0.49332982
ARTFR13,0.015802596
RE0938C,0.03592785
PLDAGAT_HDE_MYRS_PALM_PC_7_c,0.8891248
RE1978C,0.042664707
ASPPROLYSt,0.99919206
BPNT2,0.99988174
KYN3OX,0.9997992
PLDAGAT_PALM_HDE_HDE_PC_2_c,0.8891248
PSSA_18_0_20_4,0.99643874
LPS60TST,0.8891248
MALt2_2,0.9997942
OA13F,0.8891248
GTLOA41,0.0023087228
PHETYRLYSt,0.99919206
CYTDt,0.6722988
TAGAH_MYRS_EPA_HDE_c,0.9764811
SELNPS,0.9999292
ABFA,0.2004643
ACOAD16f,0.7502989
CMCBTFtex,0.99949396
FACOAL160,0.9999796
MBTG,0.99969673
GCDCA3St,8.793114e-06
PROt4_2_r,0.99995613
r0558,0.9996921
PENEACP,0.9919368
r0611,0.00071267213
PHELEUHISt,0.99919206
DAGK_EPA_GLNA_c,0.99978584
GUDACtr2,0.8891248
PCD6DS_DHA_GLNA_sn2_c,0.0115206055
LPLIPAL2ATG140,0.00047774593
BVMO3,0.99782616
O6AP1pp,0.003404
UDPGP,0.9999248
FEROXEFER1,0.99470794
HDDHL5,0.9993298
TAGAH_MYRS_HDE_PALM_c,0.992415
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.8891248
3KGK,0.9998274
C60CPT1,0.64583665
ALGSex7,0.8891248
DAGK_DHA_DHA_c,0.99978584
PVSHtu,0.99919206
RTOT_2,0.8891248
TOCOPHOM1,0.16901098
ACLEUte,0.8891248
FACOAL150_ISO,0.9999291
r1569,0.86287636
HMR_9609,0.30318838
r1924,0.78721744
PLDAGAT_HDE_EPA_DHA_PE_16_c,0.8891248
FE2Gabcpp,0.9998666
OA47PVL,0.13793443
MIPC224PLC_SC,0.49332982
r0648,0.02860631
PROPROARGr,0.8973886
GLUMETt,0.99919206
PI4P5K_PALM_HDE_c,0.99978584
MG3_c,0.98077375
KAT20,0.9989134
PCW3DS_LNA_STA_sn2_c,0.011520599
PCD4DS_STC_DHA_sn2_c,0.0115206055
PSPPS,0.9791987
CHOLATEt3,0.9998461
5HOXINOXDA_1,0.9996037
LPEAT_PALM_GLNA_sn2_c,0.0061601517
GQ1BALPHAte_cho,0.8891248
RE2853C,0.64103013
CHITN1,0.9998173
CUt3,0.99931335
DHNATT,0.98984104
FECHEabcpp,0.9998461
HACD15i,0.9989588
ASNCYSCYSr,0.95339763
FACOAL181_2,0.99996984
ACPT_EPA_EPA_c,0.007394585
CBPAH,0.99682885
HKt,0.9997564
CDS_18_1_18_3,0.9990747
UP4UH1,0.99945575
MALt3r,0.9997942
CARBIBUP_SGLUthv,0.8891248
HMR_2708,0.058043845
r2064,0.0002834566
3OHACMPtev,0.9998461
HMR_0889,0.2589354
OA42F,0.8891248
ADNt5,0.99989605
CH4tex,0.8891248
4HPAtpp,0.8891248
GLCNt2ir,0.99919206
ALDD4x,0.9996921
DAGK_STC_ALNA_c,0.99978584
35DHPVStep,0.8891248
TNTR2x,0.9996921
OA50PVL,0.13793443
PLA2PE_STC_OLE_c,0.9704148
PLDAGAT16018111Z1819Z2,0.072973974
ASCBt5,0.03771587
HIVCRNe,0.8891248
PLTAS,0.9935062
RE0915C,0.93665004
ETHAPT_DHA_OLE_c,0.28402743
GLYDHDA,0.99986005
aratyr4,0.0068450547
MMSAD3,0.9998547
TAGAH16018111Z1845Z9Z12Z15Z,0.0152683975
r2156,1.9798841e-05
HMR_9583,0.8891248
PETHDMT_c,0.16901092
LPS9_46TVL,0.8891248
C10164te,0.8891248
PLDPE_OLE_MYRS_c,0.67682815
PAPA183_9_12_15,0.9995437
ELO6ETA_c,0.9998348
FUC_L_Et,0.9954509
ANDRSTNDNte,0.9998461
r1746,0.012421808
FACOAL1812_1,0.9999291
FAD_8,0.99288565
CHORtex,0.8891248
DHGLYH,0.99990726
HMR_2018,0.9986222
HMR_9187,0.8891248
CHOPT_MYRS_STC_c,0.28402752
PLDAGAT_HDE_EPA_PALM_PC_7_c,0.8891248
r2216,1.979886e-05
CDIPT1819Z160,0.6716486
DHCHOLESTANATEt,0.0056830794
PLA2PC_PALM_STC_c,0.9882804
CELASE1,0.99962425
PGPPT_cho,0.998365
r0357,0.010873129
CYTB_B2,0.9998105
LTC4CP,0.72389185
RE2426C,0.9995771
RETH2e,0.016532967
CDS_16_0_18_4,0.9990747
DGTSD5DS18111Z1835Z9Z12Z,0.9977155
ASPGLUTRPt,0.99919206
G1PCTYT,0.99991775
CYS,0.9998977
r1754,0.8303358
PLDAGAT_OLE_HDE_OLE_PC_2_c,0.8891248
PLDPC_MYRS_EPA_c,0.8872276
TYRARGSERr,0.6675521
12M3HTHL,0.9993298
PAPA_MYRS_STC_c,0.9995437
GALAMtex,0.8891248
4PHACTE_1,0.9995276
BZALtex,0.8891248
PLDAGAT_HDE_EPA_EPA_PE_16_c,0.8891248
XMO,0.9997335
OA60PST,0.1379344
r2046,0.0023659957
MGDGS_MYRS_PALM_c,0.21337618
OA53PST,0.13793443
DACTt3,0.9994444
LPS2_18_0_18_0,0.9882804
ACYP_3,0.99994314
O6MANT1,0.00011572109
PLA2PA_EPA_PALM_c,0.992415
r0355,0.6851288
RTOTAL3t,0.8891248
r2272,1.979886e-05
PAPA181_9,0.9995437
DJENKabc,0.9998461
TDSR2,0.8891248
METHSUCCte,0.8891248
RE1508C,0.9998448
DMGLYtr,0.8891248
HISLYSILEt,0.99919206
r1382,0.999864
LPCAT_DHA_PALM_sn2_c,0.060509324
r1918,0.99618113
ETHAPT_OLE_GLNA_c,0.28402752
udcdpgalrmnmanabetpp,0.8891248
PLA2PE_OLE_HDE_c,0.9764811
CYSB0AT3tc,0.060765553
PLDPC_OLE_LNA_c,0.8872275
HMR_0191,0.8891248
ACOADAGAT_PALM_EPA_ARA_c,0.0061601517
CMPACNEUS,0.74431425
RE2522C,0.012802084
ATVACIDOATPtu,8.793114e-06
PDIMAT,0.8891248
AM4N9CShc,0.16901098
BTNCCPP_c,0.015268419
PLDAGAT_PALM_ARA_PALM_PC_2_c,0.8891248
PLDAGAT_HDE_ARA_PALM_PC_4_c,0.8891248
ETHAPT_LNA_MYRS_c,0.28402737
LPCAT_HDE_OLE_sn2_c,0.035553534
PELINETH,0.0026328356
PI4PLC_18_2_18_1,0.49332988
PLDAGAT1601819Z1819Z1,0.037116382
r2335,2.6980955e-05
IPC124PLC_SC,0.52793324
ARSR,0.0009867304
RE3120C,0.9974874
DAGK_EPA_LNA_c,0.99978584
TMPHi,0.9998927
3HPCOAHYD,0.9997795
HMR_0240,0.8891248
ATPS1,0.9950256
CYTMQOR3pp,0.99762005
HC02198c,0.0006501733
DALAGLYD,0.9966863
CLBH,0.083783425
F430S4,0.8891248
GSNt4,0.9928833
FEROXBtex,0.8891248
PLDAGAT_MYRS_MYRS_HDE_PC_2_c,0.00017401157
SELTt,0.8891248
6M3HOAHL,0.9993298
ODECRNtr,0.8891248
GCHOLAt3,0.9998461
PICH,0.9993298
AM4NCSteb,0.9998461
SPC_HSt,0.8891248
CLPNH180pp,0.99741566
DAGK_cho,0.99978584
OA7LVL,0.0005879623
ISOBUTte,0.8891248
PHETYRGLNr,0.0837792
ASPMETASPr,0.99991584
2PGK,0.9998474
GLNASNNaEx,0.07467551
FAS100COA,0.9998864
LPASE_2_16_0,0.99946004
RE3166C,0.9986222
LAAL12,0.9998211
CDIPT18111Z160,0.6716486
ASNTA,0.99939644
CYSPHELAT2tc,0.0007222734
T2ORO,0.9986222
PHADPCP100,0.4933297
RE0568C,0.9986222
PCD6DS_HDE_GLNA_sn2_c,0.0115206055
ETHAPT_PALM_ALNA_c,0.28402737
D3CCR,0.9989588
2HIBUP_Rthv,0.8891248
RHACOAEP50,0.9997453
HHYR2,0.9986222
PI45PLC_16_0_18_2,0.49332994
FTHFI,0.99984944
DAGAH_OLE_MYRS_c,0.9939177
3OAR160_2,0.9986222
LPS6e,0.01653296
LLOX13,0.98815316
ACOADAGAT_OLE_HDE_OLE_c,0.035553534
TAGAH_HDE_DHA_HDTTE_c,0.49332994
DHRG2,0.99960953
RE3259C,0.9993298
PLDAGAT_LNA_PALM_HDE_PC_6_c,0.8891248
PLDAGAT_OLE_PALM_HDE_PE_9_c,0.8891248
PRAIC,0.999062
VALLEUPHEr,0.0012553015
CDIPTr_cho,0.67164874
HMR_7197,0.99997354
PLA2PC_LNA_LNA_c,0.49332994
ALAALAP,0.99906224
ALPATE180pp,0.002531186
LAAL29,0.9996377
GALS2,0.9998704
SUBGLYte,0.8891248
CE1556td,0.8891248
C14771UPKt,0.8891248
BC10_new,0.021473974
AGLPT_cho,0.4933297
AMETt2,0.9999573
CRO2tex,0.8891248
PLDAGAT_HDE_EPA_PALM_PC_3_c,0.8891248
PLDAGAT_DHA_EPA_ARA_PE_14_c,0.8891248
RE3119C,0.9986222
r1683,0.55067897
FPGS9,0.9997663
CYSLEUTHRr,0.034191985
AGPATCOA_STC_OLE_c,0.067916445
DUTPDP_1,0.99992025
PLA2_1_18_2_18_2,0.49332988
CDS_18_2_18_1,0.9990747
CDIPTr_18_0_18_1,0.6716486
IAMOHt,0.8891248
PLDPE_STC_DHA_c,0.6768282
ARTCOAL1_cho,0.9997453
ASNt2r,0.9997199
RH2CD,0.9993298
HISGLNALAr,0.7447233
PI345P3P_18_1_18_1,0.9995437
SULR_syn,0.5620882
PLYCOI,0.8891248
RE1308C,0.9997992
r1799,0.96642405
2M3HBUte,0.8891248
CPC2MT,0.16901098
PLDAGAT_OLE_EPA_EPA_PE_13_c,0.8891248
HMR_0641,0.99953055
CUt2pp,0.060321424
IPC226PLC_SC,0.52793324
ADPACDAc,0.9999291
PYRIS,0.6702225
CEPTE_18_2_20_4,0.28402752
BUTSMCT1,0.998321
CYO1b,0.99949217
ACPHPHITRNtpp,0.8891248
PLDAGAT_LNA_EPA_ARA_PE_13_c,0.8891248
ECOAH25,0.9993298
TRPPHEt,0.99919206
SALMCOM2,0.16901098
PLA2PE_MYRS_ALNA_c,0.49332982
MALtpp,0.999845
3ISPVShc,0.8891248
PAPA_EPA_OLE_c,0.9995437
G3PAT1819Z_1,0.9864296
MTHFR3_1,0.9997739
DAGK_MYRS_OLE_c,0.99978584
ETHAPT_HDE_LNA_c,0.28402752
PLDAGAT_PALM_EPA_GLNA_PC_8_c,0.8891248
FACOAL1,0.9999291
ACOADAGAT1819Z1819Z160,0.060509324
ASPO5_2,0.999355
AGPATCOA_EPA_PALM_c,0.060509324
GHMT3,0.10760704
PGPP160190,0.9995437
ALAt4,0.99989676
DURIK1_1,0.9997067
MTCMMT,0.8891248
GALR1TRA2,0.37056366
PHADPCP60,0.4933297
PLA2PE_LNA_HDE_c,0.9764811
PYLALDOX,0.9996921
r2197,2.6980955e-05
GCCb_1,0.002097015
OA13PST,0.1379344
MEVK4,0.8299344
PLPSD1801845Z9Z12Z15Z,0.67682815
PMTCRNtr,0.8891248
r1893,0.8491344
34HPPOR,0.96448296
r2015,0.95021164
DPCHR,0.9975176
MUCCY_kt,0.9918786
HMR_1991,0.9997992
LPS_YPpenta,0.002085364
CYSLY3,0.99951863
OA58PVL,0.13793443
OCTACP,0.9940187
TYRASPARGt,0.99919206
UREA2t2,0.9995968
RHACOAR100,0.9989058
TYRTRPPHEr,0.002256926
MAGAH1619Z_c,0.9947208
12MGDG161,0.9699205
OA30PL,0.1379344
DAGAH_OLE_DHA_c,0.49332964
ARB_Dabc,0.9998561
23dhbt4pp,0.9996642
FEROXGFER2,0.21574639
HMPK1_1,0.99934083
DAGAH_STC_LNA_c,0.49333
PHADPCT40,0.49332964
PLDAGAT_HDE_ARA_ARA_PC_4_c,0.8891248
D3ONEtpp,0.8891248
OMEPRAZOLEte,0.8891248
GALK2,0.9998479
TYRTAi,0.9996666
UNK7,8.196824e-05
3HPVSTETteb,0.9998461
DCTCP,0.9942532
ECA4COLIPAt2ex,0.001910166
LKYNRtr,0.8891248
LPLIPAL2ATG160,0.00077647687
OA63F,0.8891248
G16MTM1,0.008989442
RE3525C,0.98815316
DAGAH_HDE_HDE_c,0.9850912
UNDACP,0.9919368
BGLK,0.99987066
DHORDi,0.9989531
PLDAGAT_MYRS_EPA_LNA_PC_1_c,0.8891248
OA59PST,0.13793443
VALSERARGr,0.534606
r1863,0.9667919
PYDXO_1,0.998396
r2218,1.9798841e-05
GTRMAN12RMN,2.3780254e-05
r2259,1.9798841e-05
CDGGGPP3,0.28402707
PLDAGAT_OLE_HDE_OLE_PC_8_c,0.8891248
PHDA,0.9993298
CHOPT_PALM_DHA_c,0.28402752
3OXOADPt_ex,0.8891248
XYL3abc,0.9998461
PLDAGAT_PALM_MYRS_PALM_PC_3_c,0.8891248
TYRVALMETr,0.730848
LPCAT_LNA_DGLA_sn2_c,0.0061601517
DHPPDA_2,0.6561066
PFK_adp,0.9999697
PLDAGAT_HDE_PALM_LNA_PC_4_c,0.8891248
HMR_9185,7.2905976e-05
KAS11,0.9998348
r2206,1.979886e-05
HEPTB3,0.22109854
AGMDA,0.99962604
XYLTD_D,0.9992207
LPEAT_PALM_LNA_sn2_c,0.006160149
PIACGT_cho,0.2589354
r0023,0.9989588
PI34P5K_18_2_20_4,0.99978584
MANAT1,0.060509294
ACOAD1fr,0.9992131
ESTSULT,0.0006501733
15DMTtu,0.9998461
CHOPT_MYRS_DHA_c,0.28402758
MYCTR2,0.00089352013
MALTT,0.99601054
AACOAR_syn,0.99928826
PLDAGAT_HDE_MYRS_HDE_PE_11_c,4.052662e-05
CERS124,0.3265166
GLDBRAN3,0.8891248
TOCOPHS2,0.8891248
AEPPYRTA,0.71670496
HMR_0859,0.25893545
HMR_0194,0.9998461
TOLBUTAMIDEte,0.8891248
PLDAGAT_LNA_PALM_HDE_PE_9_c,0.8891248
GDPMANNDH,0.99978596
LYSGLNPHEr,0.21074516
PLDAGAT_HDE_MYRS_HDE_PC_2_c,0.8891248
PIPLC_20_4_20_4,0.52793306
1AGPEAT18111Z1829Z12Z,0.0061601517
PCHOLN2254_HSt1e,0.8891248
PHOtpp,0.8891248
PHEOCTAtexi,0.8891248
RTOT4,0.8891248
r1528,0.99985194
DGTSDS1829Z12Z1829Z12Z1,0.9977155
HMR_6747,0.23517258
DADNC,0.9999883
PLDAGAT_OLE_HDE_HDE_PE_9_c,0.8891248
ACPT1819Z1819Z,0.018859154
3MMD,0.9989588
AADa,0.9999801
PLDAGAT_HDE_MYRS_PALM_PE_16_c,0.8891248
DAGAH_HDE_ALNA_c,0.49332982
PEPT_EC,0.28402752
AMID_2,0.49332958
PIP5P_LNA_PALM_c,0.9995437
LPEH1819Z_sn1_c,0.99880826
PLDAGAT_HDE_PALM_PALM_PE_11_c,0.8891248
LPCAT_DHA_DHA_sn2_c,0.006160149
OPHBDC6,0.9975176
PDE5,0.9999733
LCAT25e,0.8891248
RNDR3c,0.0010806883
PLDAGAT_OLE_PALM_PALM_PC_1_c,0.8891248
DAGK_OLE_ALNA_c,0.99978584
OA17F,0.8891248
PLPSA21801845Z9Z12Z15Z,0.015268404
ARACHTA,0.9941328
PLA2PC_OLE_STC_c,0.9882804
WTAGPT,0.2840274
r1658,0.5260295
PLDPC_OLE_EPA_c,0.8872276
PGS,0.9997992
C03681te,0.9998461
C161OHc,0.058043834
NDP7ex,0.04146922
TNTtex,0.8891248
PLA2_2_16_0_16_1,0.992415
UDCPPtexi,0.101610444
PLDAGAT_PALM_EPA_LNA_PE_12_c,0.8891248
PHER,0.00018552004
PLDPC_EPA_OLE_c,0.8872276
PLA2PE_MYRS_GLNA_c,0.49332988
BZSS,0.00013161045
DGNSK,0.99986696
C182OHc,0.058043834
RE1919C,0.9959403
CYSTYRASNr,0.02909621
MI13456PK,0.99978584
OA30LL,0.000587962
5MTAte,0.00072527525
LPS2_18_2_20_4,0.49332958
PDHbr,0.9982481
C160CPT2rbc,0.3982681
PLDAGAT_PALM_EPA_DHA_PE_9_c,0.8891248
LPTAB3,5.4826756e-05
CLHCO3tex2,1.2772532e-05
PI45PLC_18_0_18_2,0.49332982
4HPTNtpp,0.012182324
LYSPHEILEt,0.99919206
HMR_2088,0.92116445
PHBADB,0.0014045327
HMR_2347,0.9974874
TRO2EHL,0.9993298
PROLPPGT160,0.0020929219
RHA141d5tex,0.8891248
RNDR4c,0.66668147
r1551,0.00014287543
NADHHR,0.99997365
CAROtr,0.8891248
PPAP_18_0_18_4,0.9995437
TPK1,0.8891248
LPEAT_LNA_OLE_sn2_c,0.035553552
r1822,0.9949445
PIPLC_PALM_PALM_c,0.6141873
HMR_2190,0.9990675
DESAT14_9,0.99979025
PLDAGAT_HDE_EPA_GLNA_PE_14_c,0.8891248
ACOADAGAT18111Z1819Z18111Z,0.0061601517
MYC1CYC5,0.16901101
U23GAAT_HP,0.07285342
PLDAGAT_MYRS_ARA_HDE_PE_12_c,0.8891248
LPS7TL,0.8891248
BTS4E,0.00013260801
DXTRNt,0.8891248
TAGAH_HDE_HDE_LNA_c,0.6056954
TETDECA511ACc,0.9997453
GLYHISLYSr,0.106739484
BWCOGDS1,0.998879
O16A4COLIPAtex,0.9946345
CYSDES,0.097484045
LIPOS2,0.0047252015
PI345P3P_18_2_20_4,0.9995437
r1931,0.7332448
NEU36e,0.0018402904
CE2513ATP,0.9998461
ETHAPT_STC_HDE_c,0.28402752
CBASPte,0.009604725
CYSAMPtev,0.9998461
LPS11TL,0.8891248
CDPDAGS_HDE_HDE_c,0.99973315
HMR_2472,0.9997992
OA8PL,0.13793443
RHA142tpp,0.8891248
PLDAGAT_HDE_EPA_HDE_PC_8_c,0.8891248
CDS_18_0_18_2,0.9990747
HMPK4,0.94806105
MAL_D_Et,0.99872774
KAS9,0.9998348
PAPA_EPA_EPA_c,0.9995437
CYSTabc,0.9998548
RE2870C,0.00024355915
HMR_0906,0.25893548
r1710,0.07986443
RE2147C,0.008301835
RE1807C,0.9997172
PHETYRr,0.2827863
OA30PST,0.13793443
r1899,0.03987102
GLCRt1,0.95361394
TAURt,0.83572614
CYPHYC,0.071770534
UHGADA_HP,0.9877834
IORb,0.94287837
ACOLIPAt2ex,0.010974789
ADOCBLS2,0.0006515591
PLDAGAT_PALM_EPA_ARA_PE_9_c,0.8891248
PSP_D,0.9997658
PLDPE_PALM_GLNA_c,0.67682815
ECOAH23,0.9993298
DOPACHRMISO,0.9993298
PLDAGAT_PALM_PALM_LNA_PC_3_c,0.00022682764
SBT_Dt,0.9130871
PHEPHETHRr,0.38743582
DXYLTD,0.9993298
RAFH,0.16388778
FAD_15,0.9907595
PROGLNPROr,0.9981401
C14825td,0.8891248
CPS_1,0.99985504
DAGAH_MYRS_OLE_c,0.9704148
LPLPS1AGPE18111Z,0.99880826
OAP7pp,0.00023728616
DHAOX_c,0.003910031
AKGt4_3,0.68920356
PI4P5K_18_0_18_2,0.99978584
DHCRD1pf_18_0_18_0,0.9986222
SO4CLtex2,0.00025740443
BUTAFDOR,0.89405894
METTRPPHEt,0.99919206
PLDAGAT_PALM_PALM_GLNA_PE_10_c,0.00022682764
PROTRS_1,0.99979764
AALDH,0.9992924
DAGAH_LNA_EPA_c,0.49332988
FBPA,0.66852474
12DGR120tipp,0.00027056737
CDS_16_0_18_1,0.9990747
PLDPC_PALM_MYRS_c,0.8872275
RTOT6_cho,0.8891248
SQD2_180,0.92582995
44MZYMMO,0.9997992
PLDPE_DHA_LNA_c,0.67682815
6HMSMVACIDteb,0.9998461
LPS4e_cho,0.01653296
PXYLt6,0.99949396
FMNtex,0.8891248
OA9_46LVL,0.000587962
RE3301C_1,0.99837637
CO1abc,0.99977034
PAPA_STC_ARA_c,0.9995437
PCADYOX,0.998531
PEPtex,0.8891248
7DHCDCHOLt,8.793114e-06
ACSPHAC141d5,0.9999291
PUNP1_1,0.9986272
LPS65TL,0.8891248
HMR_1767,0.9997992
RE2625C,0.9989588
DAGK1819Z18111Z,0.99978584
r1629,0.945825
2MPCAC,0.9915371
r2058,0.0009016383
SUCBZT2,0.16814561
BSCT,0.84776247
UDCASULT,0.0006501733
PI34P5K_18_1_18_1,0.99978584
TAGAH_MYRS_EPA_HDTTE_c,0.49332994
PROFVShc,0.995834
MGDG160,0.29483244
IND3ACtex,0.8891248
CHOLt4ipp,0.9998293
GGGT_OLE_HDE_4_c,0.00022682764
FACOAL150,0.9999291
PIPLC_16_0_16_0,0.5279332
DGGGPS,0.00037507925
FNOR_1,0.998836
GLNTRS,0.99953735
FACOALP80t2pp,0.9999628
6HTSTSTERONEte,0.8891248
GLYMETtr,0.9998461
OA66PVL,0.13793443
PLDPC_DHA_OLE_c,0.8872276
GLCMAN600a_e,0.0051397597
LPASE_cho,0.666634
PCHOLN225_HSt1e,0.8891248
PLDAGAT_MYRS_EPA_DHA_PE_11_c,0.8891248
FE3HOXUtpp,0.99949396
UDPADGLUCE,0.8891248
ACOADAGAT_MYRS_HDE_HDE_c,0.019243103
ECOAH26,0.9993298
LDPCDES,0.99989045
LPASE_2_18_1,0.99880826
C14826ATP,0.9998461
HBUHL1,0.9993298
HMR_2265,0.9993298
CADMO,0.9997992
MDH3_1,0.0028040214
C5STDS,0.9997992
LPCAT_MYRS_EPA_sn2_c,0.0061601517
PEPA,0.99992776
TAGAH_PALM_EPA_LNA_c,0.49332988
PCXHtpp,0.9925849
AACPS11,0.9998791
HMEDS,0.00046741823
LPLIPA3,0.060213502
5MTH2EO,0.9986222
MAN1Pt6,0.99956924
ASPMETASPt,0.99919206
DAGAH18111Z18111Z,0.9704148
DOCTETETH,0.0026328356
FACOAL204,0.9999291
HMR_9720,0.8891248
LEULEUPEPT1tc,0.99919206
r1585,0.2309479
r1578,0.0016392744
ECTOabcpp,0.9998461
GDPMT,0.008989447
PLDAGAT_HDE_EPA_PALM_PE_13_c,0.8891248
r2358,0.8891248
HMR_6364,0.9978263
RHA121d6tpp,0.8891248
OXOADLR,0.16097988
DTYRt2rpp,0.99949396
TDMS3,0.0061951415
PLDPC_STC_ALNA_c,0.8872275
LCYSTST,0.014660727
ABTpp2,0.99919206
AROAT,0.9079303
PHOA470um,0.8891248
PLDAGAT_EPA_EPA_LNA_PC_3_c,0.8891248
r1890,0.72775435
GTPDPK_1,0.99998105
r2053,0.90151435
MPTG2ex,3.5141285e-05
METMETILEr,0.99883395
PCD12DS_OLE_LNA_sn2_c,0.0115206055
HACD17i,0.9989588
LPCAT_DHA_MYRS_sn2_c,0.05035587
RDXR,0.9989588
URATEtpp,0.99968266
DAGK_hs_18_2_20_4,0.99978584
PCA2,0.9999554
COBALTt4pp,0.13204944
DHDDH,0.5256518
CE1617te,0.8891248
PE17_HSt1e,0.8891248
ACGPID_18_0_18_1,0.9877834
DHPTt,0.9994124
CBFC2pp,0.014872973
PHELEUASPr,0.055693723
PLDPE_DHA_GLNA_c,0.67682815
PLDAGAT_HDE_EPA_GLNA_PE_11_c,0.8891248
PAPA_PALM_MYRS_c,0.9995437
PIP5P_LNA_EPA_c,0.9995437
PC17M_1,0.16901095
RE3015C,0.9997992
7MHS,0.83427316
ECOAH36,0.9993298
HEXDIACtd,0.8891248
THBPTt,0.8891248
AGPATCOA_OLE_HDE_c,0.019243103
PIPLC_16_0_20_4,0.5279332
PLDAGAT_OLE_HDE_OLE_PE_14_c,0.8891248
PLDAGAT_HDE_HDE_LNA_PE_16_c,9.9960336e-05
RE3165C,0.9974874
PLDPE_LNA_PALM_c,0.67682815
PTRCTA2,0.99932027
HMR_1332,0.9993298
RE3150C,0.9986222
AAC24DABA,0.9979773
OA45F,0.8891248
LPCAT_MYRS_PALM_sn2_c,0.060509324
PHCD,0.9996921
r1785,0.99181354
r2487,1.979886e-05
PCD12DS_LNA_DHA_sn1_c,0.0115206055
PLDAGAT_MYRS_EPA_MYRS_PE_16_c,0.8891248
PLDPC_MYRS_OLE_c,0.8872276
PLDAGAT_OLE_PALM_HDE_PC_7_c,0.8891248
FOLt,0.99919206
1PQQS,0.98815316
ADSELK,0.99978584
PROLPPOATPE160,0.000109776236
PLDAGAT_LNA_EPA_GLNA_PC_1_c,0.8891248
THRHISHISt,0.99919206
DMHDRFS,0.9709038
PLA2PC_HDE_LNA_c,0.49332994
G6PBDH,0.9991142
PROPROPROr,0.999907
C4STMO2,0.9997992
AKPCAL,0.99965084
DAGK_16_0_20_4,0.99978584
PREPTTA,0.9915371
PLDAGAT_OLE_EPA_DHA_PE_14_c,0.8891248
PLDAGAT_PALM_EPA_PALM_PC_1_c,0.8891248
TAGAH1801819Z1835Z9Z12Z,0.49332982
TAGAH1801819Z180,0.9882804
MI3456PK,0.99978584
AASAD2,0.9999676
GALCT_D_Et,0.9989135
PHLAC,0.9992306
HPROa,0.9989588
r1332,0.9972753
r1593,0.8731397
LVSTACIDhep,0.9995771
RE2220C,0.9997335
PLA2_1_16_0_18_2,0.49332982
GALM2,0.03569694
FE3abcpp,0.99985695
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,0.8891248
FRDx,0.9999012
UGLDDS1,0.8597369
3MBAt6,0.99919206
PLDAGAT_PALM_EPA_EPA_PC_5_c,0.8891248
PLDAGAT_HDE_EPA_LNA_PE_11_c,0.8891248
LPCAT_EPA_LNA_sn2_c,0.006160149
CAOPTT,0.8213985
PLDAGAT_HDE_EPA_OLE_PE_14_c,0.8891248
3AIBSYMPt,0.0056830826
HDAD,0.015268404
PLDAGAT_EPA_EPA_LNA_PE_15_c,0.8891248
XYLBabc,0.9998461
PIPLC_16_0_18_1,0.5279332
UDPAPD_2,0.9989588
ARGVALTRPr,0.0052303346
HMR_2558,0.9918786
UREAt_2,0.9995968
AGPAT1_18_1_20_5,0.006160149
RETt,0.8891248
14M3OP,0.9986222
MALCOAM,0.97308344
FERCYT,0.0023668422
HMR_9593,0.28349116
PCHOLHEP_HSPLA2,0.49332994
LPEAT_STC_HDE_sn2_c,0.019243103
r1815,0.80784756
H23KMP,0.9998468
r0408,0.9998474
